# JMH version: 1.21
# VM version: JDK 1.8.0_121, Java HotSpot(TM) 64-Bit Server VM, 25.121-b13
# VM invoker: /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java
# VM options: -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=64349:/Applications/IntelliJ IDEA.app/Contents/bin -Dfile.encoding=UTF-8
# Warmup: 5 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime
# Parameters: (html = )

# Run progress: 0.00% complete, ETA 00:38:30
# Fork: 1 of 1
objc[13930]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java (0x10dbf94c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x10ebe64e0). One of the two will be used. Which one is undefined.
# Warmup Iteration   1: 15.331 ms/op
# Warmup Iteration   2: 6.385 ms/op
# Warmup Iteration   3: 2.311 ms/op
# Warmup Iteration   4: 0.645 ms/op
# Warmup Iteration   5: 0.629 ms/op
Iteration   8: 0.581 ms/op
Iteration   9: 0.579 ms/op
Iteration  10: 0.580 ms/op
Iteration  11: 0.579 ms/op
Iteration  12: 0.582 ms/op
Iteration  13: 0.579 ms/op
Iteration  14: 0.582 ms/op
Iteration  15: 0.583 ms/op
Iteration  16: 0.591 ms/op
Iteration  17: 0.598 ms/op
Iteration  18: 0.582 ms/op
Iteration  19: 0.583 ms/op
Iteration  20: 0.584 ms/op
Iteration  21: 0.581 ms/op
Iteration  22: 0.580 ms/op
Iteration  23: 0.619 ms/op
Iteration  24: 0.600 ms/op
Iteration  25: 0.598 ms/op
Iteration  26: 0.588 ms/op
Iteration  27: 0.583 ms/op
Iteration  28: 0.579 ms/op
Iteration  29: 0.580 ms/op
Iteration  30: 0.583 ms/op
Iteration  31: 0.588 ms/op
Iteration  32: 0.589 ms/op
Iteration  33: 0.588 ms/op
Iteration  34: 0.581 ms/op
Iteration  35: 0.587 ms/op
Iteration  36: 0.581 ms/op
Iteration  37: 0.596 ms/op
Iteration  38: 0.592 ms/op
Iteration  39: 0.582 ms/op
Iteration  40: 0.621 ms/op
Iteration  41: 0.707 ms/op
Iteration  42: 0.706 ms/op
Iteration  43: 0.629 ms/op
Iteration  44: 0.656 ms/op
Iteration  45: 0.610 ms/op
Iteration  46: 0.729 ms/op
Iteration  47: 0.589 ms/op
Iteration  48: 0.583 ms/op
Iteration  49: 0.579 ms/op
Iteration  50: 0.577 ms/op
Iteration  51: 0.578 ms/op
Iteration  52: 0.577 ms/op
Iteration  53: 0.581 ms/op
Iteration  54: 0.582 ms/op
Iteration  55: 0.591 ms/op
Iteration  56: 0.594 ms/op
Iteration  57: 0.664 ms/op
Iteration  58: 0.672 ms/op
Iteration  59: 0.665 ms/op
Iteration  60: 0.682 ms/op
Iteration  61: 0.647 ms/op
Iteration  62: 0.639 ms/op
Iteration  63: 0.629 ms/op
Iteration  64: 0.588 ms/op
Iteration  65: 0.582 ms/op
Iteration  66: 0.580 ms/op
Iteration  67: 0.582 ms/op
Iteration  68: 0.579 ms/op
Iteration  69: 0.579 ms/op
Iteration  70: 0.581 ms/op
Iteration  71: 0.583 ms/op
Iteration  72: 0.580 ms/op
Iteration  73: 0.579 ms/op
Iteration  74: 0.643 ms/op
Iteration  75: 0.612 ms/op
Iteration  76: 0.641 ms/op
Iteration  77: 0.630 ms/op
Iteration  78: 0.587 ms/op
Iteration  79: 0.626 ms/op
Iteration  80: 0.592 ms/op
Iteration  81: 0.655 ms/op
Iteration  82: 0.646 ms/op
Iteration  83: 0.644 ms/op
Iteration  84: 0.634 ms/op
Iteration  85: 0.611 ms/op
Iteration  86: 0.627 ms/op
Iteration  87: 0.623 ms/op
Iteration  88: 0.619 ms/op
Iteration  89: 0.623 ms/op
Iteration  90: 0.678 ms/op
Iteration  91: 0.679 ms/op
Iteration  92: 1.170 ms/op
Iteration  93: 0.707 ms/op
Iteration  94: 0.626 ms/op
Iteration  95: 0.604 ms/op
Iteration  96: 0.600 ms/op
Iteration  97: 0.600 ms/op
Iteration  98: 0.599 ms/op
Iteration  99: 0.598 ms/op
Iteration 100: 0.635 ms/op


Result "com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime":
  0.612 ±(99.9%) 0.023 ms/op [Average]
  (min, avg, max) = (0.575, 0.612, 1.170), stdev = 0.067
  CI (99.9%): [0.590, 0.635] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_121, Java HotSpot(TM) 64-Bit Server VM, 25.121-b13
# VM invoker: /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java
# VM options: -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=64349:/Applications/IntelliJ IDEA.app/Contents/bin -Dfile.encoding=UTF-8
# Warmup: 5 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime
# Parameters: (html = <p>5</p>)

# Run progress: 22.73% complete, ETA 00:30:26
# Fork: 1 of 1
objc[14101]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java (0x100ee24c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x100f624e0). One of the two will be used. Which one is undefined.
# Warmup Iteration   1: 5.152 ms/op
# Warmup Iteration   2: 1.956 ms/op
# Warmup Iteration   3: 0.761 ms/op
# Warmup Iteration   4: 0.662 ms/op
# Warmup Iteration   5: 0.601 ms/op
Iteration   1: 0.588 ms/op
Iteration   2: 0.642 ms/op
Iteration   3: 0.642 ms/op
Iteration   4: 0.661 ms/op
Iteration   5: 0.647 ms/op
Iteration   6: 0.598 ms/op
Iteration   7: 0.721 ms/op
Iteration   8: 0.835 ms/op
Iteration   9: 0.694 ms/op
Iteration  10: 1.199 ms/op
Iteration  11: 1.787 ms/op
Iteration  12: 1.280 ms/op
Iteration  13: 0.744 ms/op
Iteration  14: 0.657 ms/op
Iteration  15: 0.589 ms/op
Iteration  16: 0.687 ms/op
Iteration  17: 0.729 ms/op
Iteration  18: 0.647 ms/op
Iteration  19: 0.600 ms/op
Iteration  20: 0.593 ms/op
Iteration  21: 0.648 ms/op
Iteration  22: 0.898 ms/op
Iteration  23: 0.637 ms/op
Iteration  24: 0.678 ms/op
Iteration  25: 0.639 ms/op
Iteration  26: 0.676 ms/op
Iteration  27: 0.694 ms/op
Iteration  28: 0.679 ms/op
Iteration  29: 0.658 ms/op
Iteration  30: 0.602 ms/op
Iteration  31: 0.601 ms/op
Iteration  32: 0.591 ms/op
Iteration  33: 0.593 ms/op
Iteration  34: 0.592 ms/op
Iteration  35: 0.587 ms/op
Iteration  36: 0.592 ms/op
Iteration  37: 0.587 ms/op
Iteration  38: 0.593 ms/op
Iteration  39: 0.592 ms/op
Iteration  40: 0.606 ms/op
Iteration  41: 0.602 ms/op
Iteration  42: 0.601 ms/op
Iteration  43: 0.590 ms/op
Iteration  44: 0.587 ms/op
Iteration  45: 0.593 ms/op
Iteration  46: 0.594 ms/op
Iteration  47: 0.597 ms/op
Iteration  48: 0.600 ms/op
Iteration  49: 0.588 ms/op
Iteration  50: 0.592 ms/op
Iteration  51: 0.588 ms/op
Iteration  52: 0.595 ms/op
Iteration  53: 0.591 ms/op
Iteration  54: 0.587 ms/op
Iteration  55: 0.595 ms/op
Iteration  56: 0.596 ms/op
Iteration  57: 0.597 ms/op
Iteration  58: 0.590 ms/op
Iteration  59: 0.593 ms/op
Iteration  60: 0.601 ms/op
Iteration  61: 0.610 ms/op
Iteration  62: 0.646 ms/op
Iteration  63: 0.590 ms/op
Iteration  64: 0.592 ms/op
Iteration  65: 0.597 ms/op
Iteration  66: 0.597 ms/op
Iteration  67: 0.593 ms/op
Iteration  68: 0.597 ms/op
Iteration  69: 0.594 ms/op
Iteration  70: 0.589 ms/op
Iteration  71: 0.590 ms/op
Iteration  72: 0.610 ms/op
Iteration  73: 0.609 ms/op
Iteration  74: 0.595 ms/op
Iteration  75: 0.598 ms/op
Iteration  76: 0.630 ms/op
Iteration  77: 0.673 ms/op
Iteration  78: 0.602 ms/op
Iteration  79: 0.603 ms/op
Iteration  80: 0.611 ms/op
Iteration  81: 0.604 ms/op
Iteration  82: 0.636 ms/op
Iteration  83: 0.614 ms/op
Iteration  84: 0.623 ms/op
Iteration  85: 0.716 ms/op
Iteration  86: 0.624 ms/op
Iteration  87: 0.620 ms/op
Iteration  88: 0.628 ms/op
Iteration  89: 0.620 ms/op
Iteration  90: 0.622 ms/op
Iteration  91: 0.690 ms/op
Iteration  92: 0.677 ms/op
Iteration  93: 0.690 ms/op
Iteration  94: 0.676 ms/op
Iteration  95: 0.666 ms/op
Iteration  96: 0.721 ms/op
Iteration  97: 0.686 ms/op
Iteration  98: 0.675 ms/op
Iteration  99: 0.683 ms/op
Iteration 100: 0.682 ms/op


Result "com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime":
  0.654 ±(99.9%) 0.052 ms/op [Average]
  (min, avg, max) = (0.587, 0.654, 1.787), stdev = 0.152
  CI (99.9%): [0.603, 0.706] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_121, Java HotSpot(TM) 64-Bit Server VM, 25.121-b13
# VM invoker: /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java
# VM options: -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=64349:/Applications/IntelliJ IDEA.app/Contents/bin -Dfile.encoding=UTF-8
# Warmup: 5 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime
# Parameters: (html = <p>6</p>)

# Run progress: 27.27% complete, ETA 00:28:36
# Fork: 1 of 1
objc[14110]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java (0x1017164c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x1017964e0). One of the two will be used. Which one is undefined.
# Warmup Iteration   1: 4.031 ms/op
# Warmup Iteration   2: 1.335 ms/op
# Warmup Iteration   3: 0.703 ms/op
# Warmup Iteration   4: 0.599 ms/op
# Warmup Iteration   5: 0.590 ms/op
Iteration   1: 0.600 ms/op
Iteration   2: 0.597 ms/op
Iteration   3: 0.592 ms/op
Iteration   4: 0.594 ms/op
Iteration   5: 0.596 ms/op
Iteration   6: 0.601 ms/op
Iteration   7: 0.600 ms/op
Iteration   8: 0.600 ms/op
Iteration   9: 0.618 ms/op
Iteration  10: 0.643 ms/op
Iteration  11: 0.647 ms/op
Iteration  12: 0.629 ms/op
Iteration  13: 0.610 ms/op
Iteration  14: 0.612 ms/op
Iteration  15: 0.610 ms/op
Iteration  16: 0.599 ms/op
Iteration  17: 0.606 ms/op
Iteration  18: 0.632 ms/op
Iteration  19: 0.643 ms/op
Iteration  20: 0.672 ms/op
Iteration  21: 0.799 ms/op
Iteration  22: 0.767 ms/op
Iteration  23: 0.991 ms/op
Iteration  24: 0.806 ms/op
Iteration  25: 0.623 ms/op
Iteration  26: 0.835 ms/op
Iteration  27: 0.775 ms/op
Iteration  28: 0.609 ms/op
Iteration  29: 0.721 ms/op
Iteration  30: 0.685 ms/op
Iteration  31: 0.668 ms/op
Iteration  32: 0.686 ms/op
Iteration  33: 0.734 ms/op
Iteration  34: 0.700 ms/op
Iteration  35: 0.661 ms/op
Iteration  36: 0.676 ms/op
Iteration  37: 0.679 ms/op
Iteration  38: 0.755 ms/op
Iteration  39: 0.835 ms/op
Iteration  40: 0.716 ms/op
Iteration  41: 0.702 ms/op
Iteration  42: 0.681 ms/op
Iteration  43: 0.682 ms/op
Iteration  44: 0.680 ms/op
Iteration  45: 0.744 ms/op
Iteration  46: 0.894 ms/op
Iteration  47: 0.748 ms/op
Iteration  48: 0.723 ms/op
Iteration  49: 0.741 ms/op
Iteration  50: 0.715 ms/op
Iteration  51: 0.807 ms/op
Iteration  52: 0.768 ms/op
Iteration  53: 0.686 ms/op
Iteration  54: 0.707 ms/op
Iteration  55: 0.796 ms/op
Iteration  56: 0.809 ms/op
Iteration  57: 1.062 ms/op
Iteration  58: 1.161 ms/op
Iteration  59: 0.899 ms/op
Iteration  60: 0.703 ms/op
Iteration  61: 0.789 ms/op
Iteration  62: 0.794 ms/op
Iteration  63: 1.064 ms/op
Iteration  64: 0.761 ms/op
Iteration  65: 1.123 ms/op
Iteration  66: 0.905 ms/op
Iteration  67: 0.695 ms/op
Iteration  68: 0.890 ms/op
Iteration  69: 0.851 ms/op
Iteration  70: 0.755 ms/op
Iteration  71: 0.697 ms/op
Iteration  72: 0.786 ms/op
Iteration  73: 0.946 ms/op
Iteration  74: 0.775 ms/op
Iteration  75: 0.791 ms/op
Iteration  76: 0.710 ms/op
Iteration  77: 0.702 ms/op
Iteration  78: 0.669 ms/op
Iteration  79: 0.827 ms/op
Iteration  80: 1.106 ms/op
Iteration  81: 0.730 ms/op
Iteration  82: 1.077 ms/op
Iteration  83: 0.761 ms/op
Iteration  84: 0.649 ms/op
Iteration  85: 0.756 ms/op
Iteration  86: 1.076 ms/op
Iteration  87: 0.884 ms/op
Iteration  88: 1.060 ms/op
Iteration  89: 0.909 ms/op
Iteration  90: 1.078 ms/op
Iteration  91: 0.709 ms/op
Iteration  92: 0.700 ms/op
Iteration  93: 0.722 ms/op
Iteration  94: 0.711 ms/op
Iteration  95: 0.948 ms/op
Iteration  96: 0.825 ms/op
Iteration  97: 0.771 ms/op
Iteration  98: 0.727 ms/op
Iteration  99: 1.026 ms/op
Iteration 100: 0.784 ms/op


Result "com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime":
  0.763 ±(99.9%) 0.047 ms/op [Average]
  (min, avg, max) = (0.592, 0.763, 1.161), stdev = 0.140
  CI (99.9%): [0.715, 0.810] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_121, Java HotSpot(TM) 64-Bit Server VM, 25.121-b13
# VM invoker: /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java
# VM options: -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=64349:/Applications/IntelliJ IDEA.app/Contents/bin -Dfile.encoding=UTF-8
# Warmup: 5 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime
# Parameters: (html = <p>7</p>)

# Run progress: 31.82% complete, ETA 00:26:48
# Fork: 1 of 1
objc[14130]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java (0x1045e24c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x105e194e0). One of the two will be used. Which one is undefined.
# Warmup Iteration   1: 4.683 ms/op
# Warmup Iteration   2: 3.745 ms/op
# Warmup Iteration   3: 0.765 ms/op
# Warmup Iteration   4: 0.649 ms/op
# Warmup Iteration   5: 0.736 ms/op
Iteration   1: 0.818 ms/op
Iteration   2: 0.723 ms/op
Iteration   3: 0.712 ms/op
Iteration   4: 0.722 ms/op
Iteration   5: 0.701 ms/op
Iteration   6: 0.711 ms/op
Iteration   7: 0.720 ms/op
Iteration   8: 0.965 ms/op
Iteration   9: 0.742 ms/op
Iteration  10: 0.720 ms/op
Iteration  11: 0.706 ms/op
Iteration  12: 0.706 ms/op
Iteration  13: 0.812 ms/op
Iteration  14: 0.741 ms/op
Iteration  15: 1.179 ms/op
Iteration  16: 0.759 ms/op
Iteration  17: 0.694 ms/op
Iteration  18: 0.705 ms/op
Iteration  19: 0.814 ms/op
Iteration  20: 1.122 ms/op
Iteration  21: 0.826 ms/op
Iteration  22: 0.735 ms/op
Iteration  23: 0.715 ms/op
Iteration  24: 0.666 ms/op
Iteration  25: 0.665 ms/op
Iteration  26: 0.661 ms/op
Iteration  27: 0.710 ms/op
Iteration  28: 0.837 ms/op
Iteration  29: 0.888 ms/op
Iteration  30: 0.722 ms/op
Iteration  31: 0.757 ms/op
Iteration  32: 0.768 ms/op
Iteration  33: 0.746 ms/op
Iteration  34: 0.755 ms/op
Iteration  35: 0.896 ms/op
Iteration  36: 0.730 ms/op
Iteration  37: 0.742 ms/op
Iteration  38: 0.714 ms/op
Iteration  39: 0.716 ms/op
Iteration  40: 0.718 ms/op
Iteration  41: 0.737 ms/op
Iteration  42: 0.681 ms/op
Iteration  43: 0.711 ms/op
Iteration  44: 0.759 ms/op
Iteration  45: 0.736 ms/op
Iteration  46: 0.750 ms/op
Iteration  47: 0.796 ms/op
Iteration  48: 1.143 ms/op
Iteration  49: 1.693 ms/op
Iteration  50: 0.819 ms/op
Iteration  51: 0.720 ms/op
Iteration  52: 0.775 ms/op
Iteration  53: 0.781 ms/op
Iteration  54: 0.776 ms/op
Iteration  55: 0.776 ms/op
Iteration  56: 0.737 ms/op
Iteration  57: 0.789 ms/op
Iteration  58: 0.793 ms/op
Iteration  59: 1.669 ms/op
Iteration  60: 0.948 ms/op
Iteration  61: 0.772 ms/op
Iteration  62: 0.713 ms/op
Iteration  63: 0.725 ms/op
Iteration  64: 0.709 ms/op
Iteration  65: 0.714 ms/op
Iteration  66: 0.727 ms/op
Iteration  67: 0.717 ms/op
Iteration  68: 0.709 ms/op
Iteration  69: 0.708 ms/op
Iteration  70: 0.703 ms/op
Iteration  71: 0.697 ms/op
Iteration  72: 0.702 ms/op
Iteration  73: 1.052 ms/op
Iteration  74: 1.350 ms/op
Iteration  75: 1.007 ms/op
Iteration  76: 1.111 ms/op
Iteration  77: 0.892 ms/op
Iteration  78: 0.927 ms/op
Iteration  79: 0.866 ms/op
Iteration  80: 0.856 ms/op
Iteration  81: 0.954 ms/op
Iteration  82: 0.943 ms/op
Iteration  83: 0.847 ms/op
Iteration  84: 0.969 ms/op
Iteration  85: 0.915 ms/op
Iteration  86: 0.948 ms/op
Iteration  87: 0.942 ms/op
Iteration  88: 0.708 ms/op
Iteration  89: 0.843 ms/op
Iteration  90: 0.754 ms/op
Iteration  91: 0.830 ms/op
Iteration  92: 0.815 ms/op
Iteration  93: 0.892 ms/op
Iteration  94: 0.788 ms/op
Iteration  95: 1.040 ms/op
Iteration  96: 0.746 ms/op
Iteration  97: 0.718 ms/op
Iteration  98: 0.747 ms/op
Iteration  99: 0.725 ms/op
Iteration 100: 0.718 ms/op


Result "com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime":
  0.818 ±(99.9%) 0.060 ms/op [Average]
  (min, avg, max) = (0.661, 0.818, 1.693), stdev = 0.176
  CI (99.9%): [0.759, 0.878] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_121, Java HotSpot(TM) 64-Bit Server VM, 25.121-b13
# VM invoker: /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java
# VM options: -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=64349:/Applications/IntelliJ IDEA.app/Contents/bin -Dfile.encoding=UTF-8
# Warmup: 5 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime
# Parameters: (html = <p>8</p>)

# Run progress: 36.36% complete, ETA 00:24:59
# Fork: 1 of 1
objc[14165]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java (0x101f894c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x1037bb4e0). One of the two will be used. Which one is undefined.
# Warmup Iteration   1: 6.130 ms/op
# Warmup Iteration   2: 2.606 ms/op
# Warmup Iteration   3: 1.055 ms/op
# Warmup Iteration   4: 0.697 ms/op
# Warmup Iteration   5: 0.672 ms/op
Iteration   1: 0.728 ms/op
Iteration   2: 0.760 ms/op
Iteration   3: 0.839 ms/op
Iteration   4: 0.758 ms/op
Iteration   5: 0.790 ms/op
Iteration   6: 0.778 ms/op
Iteration   7: 0.699 ms/op
Iteration   8: 0.757 ms/op
Iteration   9: 0.720 ms/op
Iteration  10: 0.769 ms/op
Iteration  11: 0.766 ms/op
Iteration  12: 1.258 ms/op
Iteration  13: 1.139 ms/op
Iteration  14: 0.717 ms/op
Iteration  15: 0.653 ms/op
Iteration  16: 0.732 ms/op
Iteration  17: 0.700 ms/op
Iteration  18: 0.665 ms/op
Iteration  19: 0.866 ms/op
Iteration  20: 1.126 ms/op
Iteration  21: 1.196 ms/op
Iteration  22: 1.347 ms/op
Iteration  23: 2.808 ms/op
Iteration  24: 1.157 ms/op
Iteration  25: 0.916 ms/op
Iteration  26: 0.695 ms/op
Iteration  27: 0.683 ms/op
Iteration  28: 0.758 ms/op
Iteration  29: 0.699 ms/op
Iteration  30: 0.764 ms/op
Iteration  31: 0.719 ms/op
Iteration  32: 0.744 ms/op
Iteration  33: 0.716 ms/op
Iteration  34: 0.800 ms/op
Iteration  35: 0.745 ms/op
Iteration  36: 0.771 ms/op
Iteration  37: 0.685 ms/op
Iteration  38: 0.609 ms/op
Iteration  39: 0.609 ms/op
Iteration  40: 0.684 ms/op
Iteration  41: 0.728 ms/op
Iteration  42: 0.976 ms/op
Iteration  43: 0.968 ms/op
Iteration  44: 0.683 ms/op
Iteration  45: 0.586 ms/op
Iteration  46: 0.580 ms/op
Iteration  47: 0.696 ms/op
Iteration  48: 0.652 ms/op
Iteration  49: 0.651 ms/op
Iteration  50: 0.647 ms/op
Iteration  51: 0.747 ms/op
Iteration  52: 0.741 ms/op
Iteration  53: 0.695 ms/op
Iteration  54: 0.663 ms/op
Iteration  55: 0.699 ms/op
Iteration  56: 0.889 ms/op
Iteration  57: 0.711 ms/op
Iteration  58: 0.670 ms/op
Iteration  59: 0.726 ms/op
Iteration  60: 0.659 ms/op
Iteration  61: 0.644 ms/op
Iteration  62: 0.585 ms/op
Iteration  63: 0.591 ms/op
Iteration  64: 0.813 ms/op
Iteration  65: 1.670 ms/op
Iteration  66: 0.636 ms/op
Iteration  67: 0.591 ms/op
Iteration  68: 0.649 ms/op
Iteration  69: 0.592 ms/op
Iteration  70: 0.581 ms/op
Iteration  71: 0.605 ms/op
Iteration  72: 0.710 ms/op
Iteration  73: 0.660 ms/op
Iteration  74: 0.677 ms/op
Iteration  75: 0.664 ms/op
Iteration  76: 0.768 ms/op
Iteration  77: 0.663 ms/op
Iteration  78: 0.649 ms/op
Iteration  79: 0.775 ms/op
Iteration  80: 0.686 ms/op
Iteration  81: 0.797 ms/op
Iteration  82: 0.710 ms/op
Iteration  83: 0.747 ms/op
Iteration  84: 0.849 ms/op
Iteration  85: 0.709 ms/op
Iteration  86: 0.701 ms/op
Iteration  87: 0.797 ms/op
Iteration  88: 0.693 ms/op
Iteration  89: 0.631 ms/op
Iteration  90: 0.627 ms/op
Iteration  91: 0.777 ms/op
Iteration  92: 0.646 ms/op
Iteration  93: 0.899 ms/op
Iteration  94: 0.781 ms/op
Iteration  95: 0.914 ms/op
Iteration  96: 0.667 ms/op
Iteration  97: 0.843 ms/op
Iteration  98: 1.105 ms/op
Iteration  99: 1.085 ms/op
Iteration 100: 0.632 ms/op


Result "com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime":
  0.785 ±(99.9%) 0.092 ms/op [Average]
  (min, avg, max) = (0.580, 0.785, 2.808), stdev = 0.270
  CI (99.9%): [0.693, 0.877] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_121, Java HotSpot(TM) 64-Bit Server VM, 25.121-b13
# VM invoker: /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java
# VM options: -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=64349:/Applications/IntelliJ IDEA.app/Contents/bin -Dfile.encoding=UTF-8
# Warmup: 5 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.cxd.html.HTMLEditorKitBenchmark.measureSampleTime
# Parameters: (html = <p>9</p>)

# Run progress: 40.91% complete, ETA 00:23:12
# Fork: 1 of 1
objc[14197]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/bin/java (0x1095404c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_121.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x1095c04e0). One of the two will be used. Which one is undefined.
# Warmup Iteration   1: 4.751 ms/op
# Warmup Iteration   2: 1.319 ms/op
# Warmup Iteration   3: 0.936 ms/op
# Warmup Iteration   4: 0.729 ms/op
# Warmup Iteration   5: 0.652 ms/op
Iteration   1: 0.667 ms/op
Iteration   2: 0.794 ms/op
Iteration   3: 0.962 ms/op
Iteration   4: 1.323 ms/op
Iteration   5: 0.853 ms/op
Iteration   6: 0.841 ms/op
Iteration   7: 0.794 ms/op
Iteration   8: 0.978 ms/op
Iteration   9: 0.747 ms/op
Iteration  10: 0.657 ms/op
Iteration  11: 0.658 ms/op
Iteration  12: 0.786 ms/op
Iteration  13: 1.119 ms/op
Iteration  14: 2.766 ms/op
Iteration  15: 2.155 ms/op
Iteration  16: 1.885 ms/op
Iteration  17: 0.824 ms/op
Iteration  18: 0.679 ms/op
Iteration  19: 0.682 ms/op
Iteration  20: 0.619 ms/op
Iteration  21: 0.624 ms/op
Iteration  22: 0.670 ms/op
Iteration  23: 0.609 ms/op
Iteration  24: 0.595 ms/op
Iteration  25: 0.596 ms/op
Iteration  26: 0.590 ms/op
Iteration  27: 0.605 ms/op
Iteration  28: 0.625 ms/op
Iteration  29: 0.695 ms/op
Iteration  30: 0.653 ms/op
Iteration  31: 0.718 ms/op
Iteration  32: 0.648 ms/op
Iteration  33: 0.646 ms/op
Iteration  34: 0.589 ms/op
Iteration  35: 0.630 ms/op
Iteration  36: 0.593 ms/op
Iteration  37: 0.639 ms/op
Iteration  38: 0.621 ms/op
Iteration  39: 0.618 ms/op
Iteration  40: 0.763 ms/op
Iteration  41: 0.781 ms/op
Iteration  42: 0.651 ms/op
Iteration  43: 0.878 ms/op
Iteration  44: 0.739 ms/op
Iteration  45: 0.942 ms/op
Iteration  46: 0.650 ms/op
Iteration  47: 0.623 ms/op
Iteration  48: 0.637 ms/op
Iteration  49: 0.591 ms/op
Iteration  50: 0.583 ms/op
Iteration  51: 0.608 ms/op
Iteration  52: 0.622 ms/op
Iteration  53: 0.619 ms/op
Iteration  54: 0.607 ms/op
Iteration  55: 0.602 ms/op
Iteration  56: 0.587 ms/op
Iteration  57: 0.596 ms/op
Iteration  58: 0.581 ms/op
Iteration  59: 0.638 ms/op
Iteration  60: 0.638 ms/op
